symbol,value,unit,variant_id,product_id
Q1,210,mm,12348,1207
Hmax,"670,6",mm,12348,1207
Q2,207,mm,12348,1207
Lmax,190,mm,12348,1207
d,315,mm,12349,1207
DN,300,mm,12349,1207
PN,4,bar,12349,1207
kv-Wert,50000,l/min,12349,1207
Wmax,510,mm,12349,1207
U,125,mm,12349,1207
D1,"285,2",mm,12349,1207
d2,M20,,12349,1207
H4,23,mm,12349,1207
V1,"235,5",mm,12349,1207
Lg,"114,6",mm,12349,1207
D2,482,mm,12349,1207
k,400,mm,12349,1207
Y1,17,mm,12349,1207
Y,"199,3",mm,12349,1207
M1,"107,3",mm,12349,1207
M2,"82,7",mm,12349,1207
E,"122,3",mm,12349,1207
Q1,256,mm,12349,1207
Hmax,"720,0",mm,12349,1207
Q2,253,mm,12349,1207
Lmax,190,mm,12349,1207
d,63,mm,12357,1208
DN,50,mm,12357,1208
Zoll,2,inch,12357,1208
PN,10,bar,12357,1208
kv-Wert,490,l/min,12357,1208
Gewicht,"4,299",kg,12357,1208
Wmax,165,mm,12357,1208
U,90,mm,12357,1208
D1,"133,3",mm,12357,1208
d2,M16,mm,12357,1208
H4,23,mm,12357,1208
V1,"78,8",mm,12357,1208
Lg,"44,7",mm,12357,1208
D2,160,mm,12357,1208
k,125,mm,12357,1208
Y1,"166,2",mm,12357,1208
Y,"107,3",mm,12357,1208
M2,"82,7",mm,12357,1208
E,"122,3",mm,12357,1208
Q1,40,mm,12357,1208
Hmax,"378,3",mm,12357,1208
Lmax,190,mm,12357,1208
d,75,mm,12358,1208
DN,65,mm,12358,1208
Zoll,2½,inch,12358,1208
PN,10,bar,12358,1208
kv-Wert,1500,l/min,12358,1208
Gewicht,"4,456",kg,12358,1208
Wmax,182,mm,12358,1208
U,90,mm,12358,1208
D1,"139,9",mm,12358,1208
d2,M16,mm,12358,1208
H4,23,mm,12358,1208
V1,"85,1",mm,12358,1208
Lg,"45,7",mm,12358,1208
D2,180,mm,12358,1208
k,145,mm,12358,1208
Y1,"166,2",mm,12358,1208
Y,"107,3",mm,12358,1208
M2,"82,7",mm,12358,1208
E,"122,3",mm,12358,1208
Q1,54,mm,12358,1208
Hmax,"391,2",mm,12358,1208
Q2,35,mm,12358,1208
Lmax,190,mm,12358,1208
d,90,mm,12359,1208
DN,80,mm,12359,1208
Zoll,3,inch,12359,1208
PN,10,bar,12359,1208
kv-Wert,2600,l/min,12359,1208
Gewicht,"4,701",kg,12359,1208
Wmax,210,mm,12359,1208
U,90,mm,12359,1208
D1,"145,6",mm,12359,1208
d2,M16,mm,12359,1208
H4,23,mm,12359,1208
V1,"91,2",mm,12359,1208
Lg,"48,7",mm,12359,1208
D2,195,mm,12359,1208
k,160,mm,12359,1208
Y1,"189,3",mm,12359,1208
Y,"107,3",mm,12359,1208
M2,"82,7",mm,12359,1208
E,"122,3",mm,12359,1208
Q1,67,mm,12359,1208
Hmax,"426,1",mm,12359,1208
Q2,50,mm,12359,1208
Lmax,190,mm,12359,1208
d,110,mm,12360,1208
DN,100,mm,12360,1208
Zoll,4,inch,12360,1208
PN,10,bar,12360,1208
kv-Wert,3800,l/min,12360,1208
Gewicht,"5,606",kg,12360,1208
Wmax,240,mm,12360,1208
U,90,mm,12360,1208
D1,"166,0",mm,12360,1208
d2,M16,mm,12360,1208
H4,23,mm,12360,1208
V1,"107,5",mm,12360,1208
Lg,"55,6",mm,12360,1208
D2,226,mm,12360,1208
k,180,mm,12360,1208
Y1,"189,3",mm,12360,1208
Y,"107,3",mm,12360,1208
M2,"82,7",mm,12360,1208
E,"122,3",mm,12360,1208
Q1,88,mm,12360,1208
Hmax,"462,8",mm,12360,1208
Q2,74,mm,12360,1208
Lmax,190,mm,12360,1208
d,140,mm,12361,1208
DN,125,mm,12361,1208
Zoll,5,inch,12361,1208
PN,10,bar,12361,1208
kv-Wert,8600,l/min,12361,1208
Gewicht,"7,120",kg,12361,1208
Wmax,272,mm,12361,1208
U,90,mm,12361,1208
D1,"180,0",mm,12361,1208
d2,M16,mm,12361,1208
H4,23,mm,12361,1208
V1,"122,7",mm,12361,1208
Lg,"63,5",mm,12361,1208
D2,258,mm,12361,1208
k,210,mm,12361,1208
Y1,"189,3",mm,12361,1208
Y,"107,3",mm,12361,1208
M2,"82,7",mm,12361,1208
E,"122,3",mm,12361,1208
Q1,113,mm,12361,1208
Hmax,"492,0",mm,12361,1208
Q2,97,mm,12361,1208
Lmax,190,mm,12361,1208
d,160,mm,12362,1208
DN,150,mm,12362,1208
Zoll,6,inch,12362,1208
PN,10,bar,12362,1208
kv-Wert,11400,l/min,12362,1208
Gewicht,"8,881",kg,12362,1208
Wmax,300,mm,12362,1208
U,90,mm,12362,1208
D1,"189,0",mm,12362,1208
d2,M20,mm,12362,1208
H4,23,mm,12362,1208
V1,"134,5",mm,12362,1208
Lg,"71,5",mm,12362,1208
D2,284,mm,12362,1208
k,240,mm,12362,1208
Y1,"199,3",mm,12362,1208
Y,"107,3",mm,12362,1208
M2,"82,7",mm,12362,1208
E,"122,3",mm,12362,1208
Q1,139,mm,12362,1208
Hmax,"522,8",mm,12362,1208
Q2,123,mm,12362,1208
Lmax,190,mm,12362,1208
d,225,mm,12363,1208
DN,200,mm,12363,1208
Zoll,8,inch,12363,1208
PN,10,bar,12363,1208
kv-Wert,19900,l/min,12363,1208
Gewicht,"13,625",kg,12363,1208
Wmax,360,mm,12363,1208
U,90,mm,12363,1208
D1,"210,5",mm,12363,1208
d2,M20,mm,12363,1208
H4,23,mm,12363,1208
V1,"161,5",mm,12363,1208
Lg,"72,5",mm,12363,1208
D2,341,mm,12363,1208
k,295,mm,12363,1208
Y1,"199,3",mm,12363,1208
Y,"107,3",mm,12363,1208
M2,"82,7",mm,12363,1208
E,"122,3",mm,12363,1208
Q1,178,mm,12363,1208
Hmax,"571,3",mm,12363,1208
Q2,169,mm,12363,1208
Lmax,190,mm,12363,1208
d,280,mm,12364,1208
DN,250,mm,12364,1208
Zoll,10,inch,12364,1208
PN,10,bar,12364,1208
kv-Wert,34000,l/min,12364,1208
Gewicht,"24,385",kg,12364,1208
Wmax,460,mm,12364,1208
U,125,mm,12364,1208
D1,"264,4",mm,12364,1208
d2,M20,mm,12364,1208
H4,23,mm,12364,1208
V1,"206,9",mm,12364,1208
Lg,"113,2",mm,12364,1208
D2,412,mm,12364,1208
k,350,mm,12364,1208
M1,"17,0",mm,12364,1208
Y1,"199,3",mm,12364,1208
Y,"107,3",mm,12364,1208
M2,"82,7",mm,12364,1208
E,"122,3",mm,12364,1208
Q1,210,mm,12364,1208
Hmax,"670,6",mm,12364,1208
Q2,207,mm,12364,1208
Lmax,190,mm,12364,1208
d,315,mm,12365,1208
DN,300,mm,12365,1208
Zoll,12,inch,12365,1208
PN,5,bar,12365,1208
kv-Wert,50000,l/min,12365,1208
Gewicht,"30,916",kg,12365,1208
Wmax,510,mm,12365,1208
U,125,mm,12365,1208
D1,"285,2",mm,12365,1208
d2,M20,mm,12365,1208
H4,23,mm,12365,1208
V1,"235,5",mm,12365,1208
Lg,"114,6",mm,12365,1208
D2,482,mm,12365,1208
k,400,mm,12365,1208
M1,"17,0",mm,12365,1208
Y1,"199,3",mm,12365,1208
Y,"107,3",mm,12365,1208
M2,"82,7",mm,12365,1208
E,"122,3",mm,12365,1208
Q1,256,mm,12365,1208
Hmax,"720,0",mm,12365,1208
Q2,253,mm,12365,1208
Lmax,190,mm,12365,1208
d,16,mm,12488,1209
DN,10,mm,12488,1209
D,50,mm,12488,1209
L,114,mm,12488,1209
L2,56,mm,12488,1209
d,16,mm,12489,1209
DN,10,mm,12489,1209
D,50,mm,12489,1209
L,114,mm,12489,1209
L2,56,mm,12489,1209
d,20,mm,12490,1209
DN,15,mm,12490,1209
D,50,mm,12490,1209
L,124,mm,12490,1209
L2,56,mm,12490,1209
d,20,mm,12491,1209
DN,15,mm,12491,1209
D,50,mm,12491,1209
L,124,mm,12491,1209
L2,56,mm,12491,1209
d,25,mm,12492,1209
DN,20,mm,12492,1209
D,58,mm,12492,1209
L,144,mm,12492,1209
L2,65,mm,12492,1209
d,25,mm,12493,1209
DN,20,mm,12493,1209
D,58,mm,12493,1209
L,144,mm,12493,1209
L2,65,mm,12493,1209
d,32,mm,12494,1209
DN,25,mm,12494,1209
D,68,mm,12494,1209
L,154,mm,12494,1209
L2,71,mm,12494,1209
d,32,mm,12495,1209
DN,25,mm,12495,1209
D,68,mm,12495,1209
L,154,mm,12495,1209
L2,71,mm,12495,1209
d,40,mm,12496,1209
DN,32,mm,12496,1209
D,84,mm,12496,1209
L,174,mm,12496,1209
L2,85,mm,12496,1209
d,40,mm,12497,1209
DN,32,mm,12497,1209
D,84,mm,12497,1209
L,174,mm,12497,1209
L2,85,mm,12497,1209
d,50,mm,12498,1209
DN,40,mm,12498,1209
D,97,mm,12498,1209
L,194,mm,12498,1209
L2,89,mm,12498,1209
d,50,mm,12499,1209
DN,40,mm,12499,1209
D,97,mm,12499,1209
L,194,mm,12499,1209
L2,89,mm,12499,1209
d,63,mm,12500,1209
DN,50,mm,12500,1209
D,124,mm,12500,1209
L,224,mm,12500,1209
L2,101,mm,12500,1209
d,63,mm,12501,1209
DN,50,mm,12501,1209
D,124,mm,12501,1209
L,224,mm,12501,1209
L2,101,mm,12501,1209
d,75,mm,12502,1209
DN,65,mm,12502,1209
D,166,mm,12502,1209
L,284,mm,12502,1209
L2,136,mm,12502,1209
d,75,mm,12503,1209
DN,65,mm,12503,1209
D,166,mm,12503,1209
L,284,mm,12503,1209
L2,136,mm,12503,1209
d,90,mm,12504,1209
DN,80,mm,12504,1209
D,200,mm,12504,1209
L,300,mm,12504,1209
L2,141,mm,12504,1209
d,90,mm,12505,1209
DN,80,mm,12505,1209
D,200,mm,12505,1209
L,300,mm,12505,1209
L2,141,mm,12505,1209
d,110,mm,12506,1209
DN,100,mm,12506,1209
D,238,mm,12506,1209
L,340,mm,12506,1209
L2,164,mm,12506,1209
d,110,mm,12507,1209
DN,100,mm,12507,1209
D,238,mm,12507,1209
L,340,mm,12507,1209
L2,164,mm,12507,1209
d,63,mm,12394,1210
DN,50,mm,12394,1210
Zoll,2,inch,12394,1210
PN,10,bar,12394,1210
Gewicht,3.499,kg,12394,1210
Hmax,338.1,mm,12394,1210
Lmax,245.5,mm,12394,1210
Wmax,165,mm,12394,1210
D1,133.3,mm,12394,1210
H4,23,mm,12394,1210
V1,78.8,mm,12394,1210
Lg,44.7,mm,12394,1210
D2,160,mm,12394,1210
Q1,40,mm,12394,1210
d2,M16,,12394,1210
k,125,mm,12394,1210
Y,111,mm,12394,1210
E,119.5,mm,12394,1210
Y1,15,mm,12394,1210
M2,122.8,mm,12394,1210
d,63,mm,12395,1210
DN,50,mm,12395,1210
Zoll,2,inch,12395,1210
PN,10,bar,12395,1210
Gewicht,3.499,kg,12395,1210
Hmax,338.1,mm,12395,1210
Lmax,245.5,mm,12395,1210
Wmax,165,mm,12395,1210
D1,133.3,mm,12395,1210
H4,23,mm,12395,1210
V1,78.8,mm,12395,1210
Lg,44.7,mm,12395,1210
D2,160,mm,12395,1210
Q1,40,mm,12395,1210
d2,M16,,12395,1210
k,125,mm,12395,1210
Y,111,mm,12395,1210
E,119.5,mm,12395,1210
Y1,15,mm,12395,1210
M2,122.8,mm,12395,1210
d,75,mm,12396,1210
DN,65,mm,12396,1210
Zoll,2½,inch,12396,1210
PN,10,bar,12396,1210
Gewicht,3.656,kg,12396,1210
Hmax,351.0,mm,12396,1210
Lmax,245.5,mm,12396,1210
Wmax,182,mm,12396,1210
D1,139.9,mm,12396,1210
H4,23,mm,12396,1210
V1,85.1,mm,12396,1210
Lg,45.7,mm,12396,1210
D2,180,mm,12396,1210
Q1,54,mm,12396,1210
Q2,35,mm,12396,1210
d2,M16,,12396,1210
k,145,mm,12396,1210
Y,111,mm,12396,1210
E,119.5,mm,12396,1210
Y1,15,mm,12396,1210
M2,122.8,mm,12396,1210
d,75,mm,12397,1210
DN,65,mm,12397,1210
Zoll,2½,inch,12397,1210
PN,10,bar,12397,1210
Gewicht,3.656,kg,12397,1210
Hmax,351.0,mm,12397,1210
Lmax,245.5,mm,12397,1210
Wmax,182,mm,12397,1210
D1,139.9,mm,12397,1210
H4,23,mm,12397,1210
V1,85.1,mm,12397,1210
Lg,45.7,mm,12397,1210
D2,180,mm,12397,1210
Q1,54,mm,12397,1210
Q2,35,mm,12397,1210
d2,M16,,12397,1210
k,145,mm,12397,1210
Y,111,mm,12397,1210
E,119.5,mm,12397,1210
Y1,15,mm,12397,1210
M2,122.8,mm,12397,1210
d,90,mm,12398,1210
DN,80,mm,12398,1210
Zoll,3,inch,12398,1210
PN,10,bar,12398,1210
Gewicht,4.692,kg,12398,1210
Hmax,367.8,mm,12398,1210
Lmax,343.0,mm,12398,1210
Wmax,210,mm,12398,1210
D1,145.6,mm,12398,1210
H4,23,mm,12398,1210
V1,91.2,mm,12398,1210
Lg,48.7,mm,12398,1210
D2,195,mm,12398,1210
Q1,67,mm,12398,1210
Q2,50,mm,12398,1210
d2,M16,,12398,1210
k,160,mm,12398,1210
Y,131,mm,12398,1210
E,141.5,mm,12398,1210
Y1,15,mm,12398,1210
M2,171.5,mm,12398,1210
d,90,mm,12399,1210
DN,80,mm,12399,1210
Zoll,3,inch,12399,1210
PN,10,bar,12399,1210
Gewicht,4.692,kg,12399,1210
Hmax,367.8,mm,12399,1210
Lmax,343.0,mm,12399,1210
Wmax,210,mm,12399,1210
D1,145.6,mm,12399,1210
H4,23,mm,12399,1210
V1,91.2,mm,12399,1210
Lg,48.7,mm,12399,1210
D2,195,mm,12399,1210
Q1,67,mm,12399,1210
Q2,50,mm,12399,1210
d2,M16,,12399,1210
k,160,mm,12399,1210
Y,131,mm,12399,1210
E,141.5,mm,12399,1210
Y1,15,mm,12399,1210
M2,171.5,mm,12399,1210
d,110,mm,12400,1210
DN,100,mm,12400,1210
Zoll,4,inch,12400,1210
PN,10,bar,12400,1210
Gewicht,6.406,kg,12400,1210
Hmax,406.5,mm,12400,1210
Lmax,343.0,mm,12400,1210
Wmax,240,mm,12400,1210
D1,166.0,mm,12400,1210
H4,23,mm,12400,1210
V1,107.5,mm,12400,1210
Lg,55.6,mm,12400,1210
D2,226,mm,12400,1210
Q1,88,mm,12400,1210
Q2,74,mm,12400,1210
d2,M16,,12400,1210
k,180,mm,12400,1210
Y,131,mm,12400,1210
E,141.5,mm,12400,1210
M2,171.5,mm,12400,1210
d,110,mm,12401,1210
DN,100,mm,12401,1210
Zoll,4,inch,12401,1210
PN,10,bar,12401,1210
Gewicht,6.406,kg,12401,1210
Hmax,406.5,mm,12401,1210
Lmax,343.0,mm,12401,1210
Wmax,240,mm,12401,1210
D1,166.0,mm,12401,1210
H4,23,mm,12401,1210
V1,107.5,mm,12401,1210
Lg,55.6,mm,12401,1210
D2,226,mm,12401,1210
Q1,88,mm,12401,1210
Q2,74,mm,12401,1210
d2,M16,,12401,1210
k,180,mm,12401,1210
Y,131,mm,12401,1210
E,141.5,mm,12401,1210
M2,171.5,mm,12401,1210
d,140,mm,12402,1210
DN,125,mm,12402,1210
Zoll,5,inch,12402,1210
PN,10,bar,12402,1210
Gewicht,9.222,kg,12402,1210
Hmax,433.7,mm,12402,1210
Lmax,343.0,mm,12402,1210
Wmax,272,mm,12402,1210
D1,180.0,mm,12402,1210
H4,23,mm,12402,1210
V1,122.7,mm,12402,1210
Lg,63.5,mm,12402,1210
D2,258,mm,12402,1210
Q1,113,mm,12402,1210
Q2,97,mm,12402,1210
d2,M16,,12402,1210
k,210,mm,12402,1210
Y,131,mm,12402,1210
E,141.5,mm,12402,1210
M2,171.5,mm,12402,1210
d,140,mm,12403,1210
DN,125,mm,12403,1210
Zoll,5,inch,12403,1210
PN,10,bar,12403,1210
Gewicht,9.222,kg,12403,1210
Hmax,433.7,mm,12403,1210
Lmax,343.0,mm,12403,1210
Wmax,272,mm,12403,1210
D1,180.0,mm,12403,1210
H4,23,mm,12403,1210
V1,122.7,mm,12403,1210
Lg,63.5,mm,12403,1210
D2,258,mm,12403,1210
Q1,113,mm,12403,1210
Q2,97,mm,12403,1210
d2,M16,,12403,1210
k,210,mm,12403,1210
Y,131,mm,12403,1210
E,141.5,mm,12403,1210
M2,171.5,mm,12403,1210
d,63,mm,12298,1211
DN,50,mm,12298,1211
PN,10,bar,12298,1211
kv-Wert,740,l/min,12298,1211
Lmax,"263,5",mm,12298,1211
U,90,,12298,1211
d2,M16,,12298,1211
D1,"133,3",,12298,1211
H4,23,,12298,1211
V1,"78,8",mm,12298,1211
Lg,"44,7",mm,12298,1211
D2,160,mm,12298,1211
k,125,mm,12298,1211
Y,"61,2",mm,12298,1211
M,160,mm,12298,1211
LV,"112,3",mm,12298,1211
LB,"129,5",mm,12298,1211
E,80,mm,12298,1211
Q1,40,mm,12298,1211
Hmax,"319,4",mm,12298,1211
Wmax,"169,1",mm,12298,1211
Gewicht,"3,522",kg,12298,1211
d,63,mm,12299,1211
DN,50,mm,12299,1211
PN,10,bar,12299,1211
kv-Wert,740,l/min,12299,1211
Lmax,"263,5",mm,12299,1211
U,90,,12299,1211
d2,M16,,12299,1211
D1,"133,3",,12299,1211
H4,23,,12299,1211
V1,"78,8",mm,12299,1211
Lg,"44,7",mm,12299,1211
D2,160,mm,12299,1211
k,125,mm,12299,1211
Y,"61,2",mm,12299,1211
M,160,mm,12299,1211
LV,"112,3",mm,12299,1211
LB,"129,5",mm,12299,1211
E,80,mm,12299,1211
Q1,40,mm,12299,1211
Hmax,"319,4",mm,12299,1211
Wmax,"169,1",mm,12299,1211
Gewicht,"3,522",kg,12299,1211
d,75,mm,12300,1211
DN,65,mm,12300,1211
PN,10,bar,12300,1211
kv-Wert,1500,l/min,12300,1211
Lmax,"272,0",mm,12300,1211
U,90,,12300,1211
d2,M16,,12300,1211
D1,"139,9",,12300,1211
H4,23,,12300,1211
V1,"85,1",mm,12300,1211
Lg,"45,7",mm,12300,1211
D2,180,mm,12300,1211
k,145,mm,12300,1211
Y,"61,2",mm,12300,1211
M,160,mm,12300,1211
LV,"112,3",mm,12300,1211
LB,"129,5",mm,12300,1211
E,80,mm,12300,1211
Q1,54,mm,12300,1211
Hmax,"332,3",mm,12300,1211
Q2,35,mm,12300,1211
Wmax,"169,1",mm,12300,1211
Gewicht,"3,672",kg,12300,1211
d,75,mm,12301,1211
DN,65,mm,12301,1211
PN,10,bar,12301,1211
kv-Wert,1500,l/min,12301,1211
Lmax,"272,0",mm,12301,1211
U,90,,12301,1211
d2,M16,,12301,1211
D1,"139,9",,12301,1211
H4,23,,12301,1211
V1,"85,1",mm,12301,1211
Lg,"45,7",mm,12301,1211
D2,180,mm,12301,1211
k,145,mm,12301,1211
Y,"61,2",mm,12301,1211
M,160,mm,12301,1211
LV,"112,3",mm,12301,1211
LB,"129,5",mm,12301,1211
E,80,mm,12301,1211
Q1,54,mm,12301,1211
Hmax,"332,3",mm,12301,1211
Q2,35,mm,12301,1211
Wmax,"169,1",mm,12301,1211
Gewicht,"3,672",kg,12301,1211
d,90,mm,12302,1211
DN,80,mm,12302,1211
PN,10,bar,12302,1211
kv-Wert,2400,l/min,12302,1211
Lmax,"286,0",mm,12302,1211
U,90,,12302,1211
d2,M16,,12302,1211
D1,"145,6",,12302,1211
H4,23,,12302,1211
V1,"91,2",mm,12302,1211
Lg,"48,7",mm,12302,1211
D2,195,mm,12302,1211
k,160,mm,12302,1211
Y,"61,2",mm,12302,1211
M,160,mm,12302,1211
LV,"112,3",mm,12302,1211
LB,"129,5",mm,12302,1211
E,80,mm,12302,1211
Q1,67,mm,12302,1211
Hmax,"344,1",mm,12302,1211
Q2,50,mm,12302,1211
Wmax,"169,1",mm,12302,1211
Gewicht,"3,929",kg,12302,1211
d,90,mm,12303,1211
DN,80,mm,12303,1211
PN,10,bar,12303,1211
kv-Wert,2400,l/min,12303,1211
Lmax,"286,0",mm,12303,1211
U,90,,12303,1211
d2,M16,,12303,1211
D1,"145,6",,12303,1211
H4,23,,12303,1211
V1,"91,2",mm,12303,1211
Lg,"48,7",mm,12303,1211
D2,195,mm,12303,1211
k,160,mm,12303,1211
Y,"61,2",mm,12303,1211
M,160,mm,12303,1211
LV,"112,3",mm,12303,1211
LB,"129,5",mm,12303,1211
E,80,mm,12303,1211
Q1,67,mm,12303,1211
Hmax,"344,1",mm,12303,1211
Q2,50,mm,12303,1211
Wmax,"169,1",mm,12303,1211
Gewicht,"3,929",kg,12303,1211
d,110,mm,12304,1211
DN,100,mm,12304,1211
PN,10,bar,12304,1211
kv-Wert,3800,l/min,12304,1211
Lmax,"301,0",mm,12304,1211
U,90,,12304,1211
d2,M16,,12304,1211
D1,"166,0",,12304,1211
H4,23,,12304,1211
V1,"107,5",mm,12304,1211
Lg,"55,6",mm,12304,1211
D2,226,mm,12304,1211
k,180,mm,12304,1211
Y,"61,2",mm,12304,1211
M,160,mm,12304,1211
LV,"112,3",mm,12304,1211
LB,"129,5",mm,12304,1211
E,80,mm,12304,1211
Q1,88,mm,12304,1211
Hmax,"380,8",mm,12304,1211
Q2,74,mm,12304,1211
Wmax,"169,1",mm,12304,1211
Gewicht,"4,834",kg,12304,1211
d,110,mm,12305,1211
DN,100,mm,12305,1211
PN,10,bar,12305,1211
kv-Wert,3800,l/min,12305,1211
Lmax,"301,0",mm,12305,1211
U,90,,12305,1211
d2,M16,,12305,1211
D1,"166,0",,12305,1211
H4,23,,12305,1211
V1,"107,5",mm,12305,1211
Lg,"55,6",mm,12305,1211
D2,226,mm,12305,1211
k,180,mm,12305,1211
Y,"61,2",mm,12305,1211
M,160,mm,12305,1211
LV,"112,3",mm,12305,1211
LB,"129,5",mm,12305,1211
E,80,mm,12305,1211
Q1,88,mm,12305,1211
Hmax,"380,8",mm,12305,1211
Q2,74,mm,12305,1211
Wmax,"169,1",mm,12305,1211
Gewicht,"4,834",kg,12305,1211
d,140,mm,12306,1211
DN,125,mm,12306,1211
PN,10,bar,12306,1211
kv-Wert,8600,l/min,12306,1211
Lmax,"317,0",mm,12306,1211
U,90,,12306,1211
d2,M16,,12306,1211
D1,"180,0",,12306,1211
H4,23,,12306,1211
V1,"122,7",mm,12306,1211
Lg,"63,5",mm,12306,1211
D2,258,mm,12306,1211
k,210,mm,12306,1211
Y,"61,2",mm,12306,1211
M,160,mm,12306,1211
LV,"112,3",mm,12306,1211
LB,"129,5",mm,12306,1211
E,80,mm,12306,1211
Q1,113,mm,12306,1211
Hmax,"410,0",mm,12306,1211
Q2,97,mm,12306,1211
Wmax,"169,1",mm,12306,1211
Gewicht,"6,348",kg,12306,1211
d,140,mm,12307,1211
DN,125,mm,12307,1211
PN,10,bar,12307,1211
kv-Wert,8600,l/min,12307,1211
Lmax,"317,0",mm,12307,1211
U,90,,12307,1211
d2,M16,,12307,1211
D1,"180,0",,12307,1211
H4,23,,12307,1211
V1,"122,7",mm,12307,1211
Lg,"63,5",mm,12307,1211
D2,258,mm,12307,1211
k,210,mm,12307,1211
Y,"61,2",mm,12307,1211
M,160,mm,12307,1211
LV,"112,3",mm,12307,1211
LB,"129,5",mm,12307,1211
E,80,mm,12307,1211
Q1,113,mm,12307,1211
Hmax,"410,0",mm,12307,1211
Q2,97,mm,12307,1211
Wmax,"169,1",mm,12307,1211
Gewicht,"6,348",kg,12307,1211
d,160,mm,12308,1211
DN,150,mm,12308,1211
PN,10,bar,12308,1211
kv-Wert,11400,l/min,12308,1211
Lmax,"321,0",mm,12308,1211
U,90,,12308,1211
d2,M20,,12308,1211
D1,"189,0",,12308,1211
H4,23,,12308,1211
V1,"134,5",mm,12308,1211
Lg,"71,5",mm,12308,1211
D2,284,mm,12308,1211
k,240,mm,12308,1211
Y,"61,2",mm,12308,1211
M,160,mm,12308,1211
LV,"112,3",mm,12308,1211
LB,"129,5",mm,12308,1211
E,80,mm,12308,1211
Q1,139,mm,12308,1211
Hmax,"430,8",mm,12308,1211
Q2,123,mm,12308,1211
Wmax,"169,1",mm,12308,1211
Gewicht,"8,109",kg,12308,1211
d,160,mm,12309,1211
DN,150,mm,12309,1211
PN,10,bar,12309,1211
kv-Wert,11400,l/min,12309,1211
Lmax,"321,0",mm,12309,1211
U,90,,12309,1211
d2,M20,,12309,1211
D1,"189,0",,12309,1211
H4,23,,12309,1211
V1,"134,5",mm,12309,1211
Lg,"71,5",mm,12309,1211
D2,284,mm,12309,1211
k,240,mm,12309,1211
Y,"61,2",mm,12309,1211
M,160,mm,12309,1211
LV,"112,3",mm,12309,1211
LB,"129,5",mm,12309,1211
E,80,mm,12309,1211
Q1,139,mm,12309,1211
Hmax,"430,8",mm,12309,1211
Q2,123,mm,12309,1211
Wmax,"169,1",mm,12309,1211
Gewicht,"8,109",kg,12309,1211
d,225,mm,12310,1211
DN,200,mm,12310,1211
PN,10,bar,12310,1211
kv-Wert,19900,l/min,12310,1211
Lmax,"360,0",mm,12310,1211
U,90,,12310,1211
d2,M20,,12310,1211
D1,"210,5",,12310,1211
H4,23,,12310,1211
V1,"161,5",mm,12310,1211
Lg,"72,5",mm,12310,1211
D2,341,mm,12310,1211
k,295,mm,12310,1211
Y,"61,2",mm,12310,1211
M,160,mm,12310,1211
LV,"112,3",mm,12310,1211
LB,"129,5",mm,12310,1211
E,80,mm,12310,1211
Q1,178,mm,12310,1211
Hmax,"479,3",mm,12310,1211
Q2,169,mm,12310,1211
Wmax,"169,1",mm,12310,1211
Gewicht,"9,353",kg,12310,1211
d,225,mm,12311,1211
DN,200,mm,12311,1211
PN,10,bar,12311,1211
kv-Wert,19900,l/min,12311,1211
Lmax,"360,0",mm,12311,1211
U,90,,12311,1211
d2,M20,,12311,1211
D1,"210,5",,12311,1211
H4,23,,12311,1211
V1,"161,5",mm,12311,1211
Lg,"72,5",mm,12311,1211
D2,341,mm,12311,1211
k,295,mm,12311,1211
Y,"61,2",mm,12311,1211
M,160,mm,12311,1211
LV,"112,3",mm,12311,1211
LB,"129,5",mm,12311,1211
E,80,mm,12311,1211
Q1,178,mm,12311,1211
Hmax,"479,3",mm,12311,1211
Q2,169,mm,12311,1211
Wmax,"169,1",mm,12311,1211
Gewicht,"9,353",kg,12311,1211
d,280,mm,12312,1211
DN,250,mm,12312,1211
PN,10,bar,12312,1211
kv-Wert,30600,l/min,12312,1211
Lmax,"640,0",mm,12312,1211
U,125,,12312,1211
d2,M20,,12312,1211
D1,"264,4",,12312,1211
H4,23,,12312,1211
V1,"206,9",mm,12312,1211
Lg,"113,2",mm,12312,1211
D2,412,mm,12312,1211
k,350,mm,12312,1211
Y1,17,mm,12312,1211
Y,"68,4",mm,12312,1211
M,200,mm,12312,1211
LV,"130,0",mm,12312,1211
LB,"134,0",mm,12312,1211
E,100,mm,12312,1211
Q1,210,mm,12312,1211
Hmax,"615,6",mm,12312,1211
Q2,207,mm,12312,1211
Wmax,"212,6",mm,12312,1211
Gewicht,"21,210",kg,12312,1211
d,280,mm,12313,1211
DN,250,mm,12313,1211
PN,10,bar,12313,1211
kv-Wert,30600,l/min,12313,1211
Lmax,"640,0",mm,12313,1211
U,125,,12313,1211
d2,M20,,12313,1211
D1,"264,4",,12313,1211
H4,23,,12313,1211
V1,"206,9",mm,12313,1211
Lg,"113,2",mm,12313,1211
D2,412,mm,12313,1211
k,350,mm,12313,1211
Y1,17,mm,12313,1211
Y,"68,4",mm,12313,1211
M,200,mm,12313,1211
LV,"130,0",mm,12313,1211
LB,"134,0",mm,12313,1211
E,100,mm,12313,1211
Q1,210,mm,12313,1211
Hmax,"615,6",mm,12313,1211
Q2,207,mm,12313,1211
Wmax,"212,6",mm,12313,1211
Gewicht,"21,210",kg,12313,1211
d,315,mm,12314,1211
DN,300,mm,12314,1211
PN,10,bar,12314,1211
kv-Wert,50000,l/min,12314,1211
